frame id,xmin,ymin,xmax,ymax,class,score
9,1024.0,397.0,1061.0,492.0,9.0,0.6165501475334167
9,992.0,687.0,1015.0,754.0,0.0,0.6042441129684448
9,817.0,418.0,858.0,513.0,9.0,0.5964354276657104
9,868.0,696.0,894.0,763.0,0.0,0.5564090609550476
9,1849.0,432.0,1872.0,485.0,9.0,0.5129169821739197
9,1520.0,617.0,1631.0,663.0,2.0,0.4079400897026062
9,753.0,469.0,799.0,539.0,9.0,0.3745584487915039
9,1885.0,578.0,1919.0,605.0,2.0,0.32620951533317566
9,404.0,349.0,434.0,418.0,9.0,0.3001345694065094
10,197.0,969.0,628.0,1079.0,2.0,0.8265576958656311
10,761.0,966.0,1263.0,1077.0,2.0,0.7852212190628052
10,255.0,839.0,791.0,1021.0,2.0,0.7619360089302063
10,1835.0,657.0,1920.0,734.0,2.0,0.696500301361084
10,1733.0,607.0,1780.0,638.0,2.0,0.6834433078765869
10,955.0,687.0,984.0,754.0,0.0,0.6369707584381104
10,1024.0,397.0,1061.0,492.0,9.0,0.6146466135978699
10,992.0,687.0,1015.0,754.0,0.0,0.6050893664360046
10,817.0,418.0,858.0,513.0,9.0,0.5979589223861694
10,867.0,695.0,894.0,762.0,0.0,0.5869462490081787
10,1849.0,432.0,1872.0,485.0,9.0,0.5112441182136536
10,1520.0,617.0,1631.0,663.0,2.0,0.40406495332717896
10,753.0,469.0,799.0,539.0,9.0,0.37356534600257874
10,1885.0,578.0,1919.0,605.0,2.0,0.3232290744781494
10,404.0,349.0,434.0,418.0,9.0,0.3040849566459656
11,179.0,973.0,602.0,1080.0,2.0,0.788927435874939
11,761.0,965.0,1263.0,1077.0,2.0,0.7886021137237549
11,231.0,839.0,768.0,1026.0,2.0,0.7865065336227417
11,1731.0,604.0,1780.0,638.0,2.0,0.7123910188674927
11,1835.0,657.0,1920.0,734.0,2.0,0.6981945037841797
11,956.0,688.0,984.0,754.0,0.0,0.6444066166877747
11,867.0,696.0,894.0,762.0,0.0,0.6361429691314697
11,1024.0,397.0,1061.0,492.0,9.0,0.6145381331443787
11,992.0,687.0,1015.0,754.0,0.0,0.6093186736106873
11,818.0,418.0,858.0,513.0,9.0,0.59478360414505
11,1849.0,432.0,1872.0,485.0,9.0,0.5135915279388428
11,1520.0,617.0,1631.0,663.0,2.0,0.40880534052848816
11,753.0,469.0,799.0,539.0,9.0,0.36758384108543396
11,1885.0,579.0,1919.0,606.0,2.0,0.31960293650627136
11,404.0,349.0,434.0,418.0,9.0,0.3052330017089844
12,153.0,978.0,575.0,1080.0,2.0,0.8675321340560913
12,207.0,845.0,760.0,1028.0,2.0,0.8623422980308533
12,761.0,964.0,1263.0,1077.0,2.0,0.7714350819587708
12,1835.0,657.0,1920.0,734.0,2.0,0.6931645274162292
12,1730.0,606.0,1779.0,638.0,2.0,0.6752511858940125
12,867.0,696.0,894.0,762.0,0.0,0.6562848687171936
12,956.0,688.0,984.0,754.0,0.0,0.6466600894927979
12,1024.0,397.0,1061.0,492.0,9.0,0.6160078644752502
12,992.0,687.0,1015.0,754.0,0.0,0.6095564365386963
12,817.0,418.0,858.0,513.0,9.0,0.598639726638794
12,1849.0,432.0,1872.0,485.0,9.0,0.5142813920974731
12,1520.0,617.0,1631.0,663.0,2.0,0.40906742215156555
12,752.0,469.0,799.0,539.0,9.0,0.3722407817840576
12,1886.0,578.0,1919.0,606.0,2.0,0.35180535912513733
12,404.0,349.0,434.0,418.0,9.0,0.3053963780403137
13,134.0,982.0,546.0,1080.0,2.0,0.8322498798370361
13,186.0,847.0,742.0,1033.0,2.0,0.80638188123703
13,761.0,963.0,1263.0,1077.0,2.0,0.7794841527938843
13,1835.0,657.0,1920.0,734.0,2.0,0.6985469460487366
13,956.0,688.0,984.0,754.0,0.0,0.639154851436615
13,1729.0,605.0,1778.0,638.0,2.0,0.6285447478294373
13,867.0,695.0,894.0,761.0,0.0,0.6208289265632629
13,1024.0,397.0,1061.0,492.0,9.0,0.6137112975120544
13,992.0,686.0,1015.0,754.0,0.0,0.6095067262649536
13,817.0,418.0,858.0,513.0,9.0,0.5973201990127563
13,1849.0,432.0,1872.0,485.0,9.0,0.5156029462814331
13,185.0,848.0,744.0,1033.0,7.0,0.5153513550758362
13,1520.0,617.0,1631.0,663.0,2.0,0.41033297777175903
13,753.0,469.0,799.0,539.0,9.0,0.37097352743148804
13,1885.0,578.0,1919.0,607.0,2.0,0.36585119366645813
13,404.0,349.0,434.0,418.0,9.0,0.3044792115688324
14,137.0,849.0,711.0,1035.0,2.0,0.8475369215011597
14,69.0,991.0,504.0,1080.0,2.0,0.7951247096061707
14,761.0,963.0,1263.0,1077.0,2.0,0.764977216720581
14,1835.0,657.0,1920.0,733.0,2.0,0.7081665992736816
14,956.0,688.0,984.0,754.0,0.0,0.6422920227050781
14,992.0,686.0,1015.0,754.0,0.0,0.6121026873588562
14,1024.0,397.0,1061.0,492.0,9.0,0.6117346882820129
14,1727.0,604.0,1777.0,639.0,2.0,0.606822669506073
14,818.0,418.0,858.0,513.0,9.0,0.5980091691017151
14,867.0,693.0,893.0,760.0,0.0,0.573357343673706
14,1849.0,432.0,1872.0,485.0,9.0,0.5153321623802185
14,1521.0,617.0,1629.0,663.0,2.0,0.41364988684654236
14,1885.0,578.0,1919.0,608.0,2.0,0.38086989521980286
14,752.0,469.0,799.0,539.0,9.0,0.3765295147895813
14,1808.0,578.0,1864.0,609.0,2.0,0.32080981135368347
14,404.0,349.0,434.0,418.0,9.0,0.30618298053741455
15,138.0,849.0,711.0,1035.0,2.0,0.8438929319381714
15,69.0,992.0,504.0,1080.0,2.0,0.8075405955314636
15,762.0,963.0,1263.0,1077.0,2.0,0.767478346824646
15,1835.0,657.0,1920.0,733.0,2.0,0.7075696587562561
15,956.0,688.0,984.0,754.0,0.0,0.6422258019447327
15,1024.0,397.0,1061.0,492.0,9.0,0.6116764545440674
15,992.0,687.0,1015.0,754.0,0.0,0.6107003092765808
15,867.0,693.0,894.0,760.0,0.0,0.5982850790023804
15,818.0,418.0,858.0,513.0,9.0,0.5976547002792358
15,1727.0,604.0,1776.0,639.0,2.0,0.5779165625572205
15,1849.0,432.0,1872.0,485.0,9.0,0.514443039894104
15,1520.0,617.0,1629.0,663.0,2.0,0.4122154712677002
15,1886.0,578.0,1919.0,608.0,2.0,0.38219767808914185
15,752.0,469.0,799.0,539.0,9.0,0.37581485509872437
15,1808.0,578.0,1864.0,609.0,2.0,0.3088590204715729
15,404.0,349.0,434.0,418.0,9.0,0.3066648244857788
16,49.0,996.0,469.0,1080.0,2.0,0.7887159585952759
16,762.0,962.0,1263.0,1077.0,2.0,0.7553918957710266
16,122.0,851.0,705.0,1044.0,7.0,0.7239557504653931
16,1835.0,657.0,1920.0,733.0,2.0,0.7149243950843811
16,955.0,687.0,984.0,754.0,0.0,0.637771487236023
16,1024.0,397.0,1061.0,492.0,9.0,0.6084034442901611
16,867.0,693.0,893.0,760.0,0.0,0.5942596793174744
16,818.0,418.0,858.0,513.0,9.0,0.5918102860450745
16,992.0,687.0,1015.0,754.0,0.0,0.5896788835525513
16,1849.0,432.0,1872.0,485.0,9.0,0.5144919753074646
16,116.0,851.0,682.0,1043.0,2.0,0.49282848834991455
16,1521.0,617.0,1629.0,663.0,2.0,0.4162086248397827
16,1727.0,603.0,1775.0,638.0,2.0,0.4139545261859894
16,1885.0,578.0,1919.0,609.0,2.0,0.39914849400520325
16,753.0,469.0,799.0,539.0,9.0,0.37715646624565125
16,1806.0,578.0,1864.0,610.0,2.0,0.3213052451610565
16,404.0,349.0,434.0,418.0,9.0,0.307914674282074
17,97.0,854.0,678.0,1044.0,2.0,0.8017398715019226
17,762.0,962.0,1263.0,1077.0,2.0,0.7603321671485901
17,1835.0,657.0,1920.0,733.0,2.0,0.7087750434875488
17,955.0,687.0,984.0,753.0,0.0,0.634013831615448
17,1024.0,397.0,1061.0,492.0,9.0,0.6122841238975525
17,23.0,1007.0,437.0,1080.0,2.0,0.5992642641067505
17,818.0,418.0,858.0,513.0,9.0,0.5990254878997803
17,992.0,687.0,1015.0,754.0,0.0,0.5873758792877197
17,867.0,691.0,893.0,760.0,0.0,0.5809088349342346
17,105.0,858.0,687.0,1045.0,7.0,0.5636252760887146
17,1849.0,432.0,1872.0,485.0,9.0,0.5145122408866882
17,1520.0,617.0,1629.0,663.0,2.0,0.41745859384536743
17,753.0,469.0,799.0,539.0,9.0,0.38739168643951416
17,1885.0,578.0,1919.0,608.0,2.0,0.38477131724357605
17,1727.0,602.0,1774.0,638.0,2.0,0.3788227438926697
17,404.0,349.0,434.0,418.0,9.0,0.3179355561733246
18,73.0,856.0,669.0,1058.0,2.0,0.8334806561470032
18,762.0,960.0,1262.0,1077.0,2.0,0.7524856925010681
18,1835.0,656.0,1920.0,733.0,2.0,0.700179934501648
18,956.0,687.0,984.0,753.0,0.0,0.6428494453430176
18,1024.0,397.0,1062.0,492.0,9.0,0.6103723049163818
18,817.0,418.0,857.0,514.0,9.0,0.6035407781600952
18,992.0,688.0,1015.0,754.0,0.0,0.5905963182449341
18,1849.0,431.0,1873.0,486.0,9.0,0.5262035131454468
18,69.0,860.0,670.0,1059.0,7.0,0.5154062509536743
18,867.0,692.0,893.0,760.0,0.0,0.48626968264579773
18,12.0,1014.0,400.0,1080.0,2.0,0.45678335428237915
18,753.0,469.0,799.0,539.0,9.0,0.43084779381752014
18,1520.0,617.0,1630.0,663.0,2.0,0.41442641615867615
18,1884.0,578.0,1919.0,608.0,2.0,0.39273566007614136
18,1726.0,608.0,1773.0,640.0,2.0,0.3879503011703491
19,50.0,860.0,661.0,1069.0,2.0,0.8207234144210815
19,762.0,959.0,1262.0,1077.0,2.0,0.7312455773353577
19,1835.0,656.0,1920.0,733.0,2.0,0.7036977410316467
19,956.0,688.0,984.0,753.0,0.0,0.6518985033035278
19,1024.0,397.0,1062.0,492.0,9.0,0.6096480488777161
19,817.0,418.0,857.0,514.0,9.0,0.6021538972854614
19,992.0,689.0,1015.0,754.0,0.0,0.594980776309967
19,867.0,692.0,893.0,760.0,0.0,0.5842729210853577
19,57.0,858.0,658.0,1064.0,7.0,0.5632993578910828
19,1849.0,431.0,1873.0,486.0,9.0,0.5295943021774292
19,1725.0,608.0,1773.0,640.0,2.0,0.43786248564720154
19,753.0,469.0,799.0,539.0,9.0,0.42974668741226196
19,1519.0,617.0,1632.0,663.0,2.0,0.4179387092590332
19,1884.0,578.0,1919.0,609.0,2.0,0.3939291536808014
19,0.0,1019.0,366.0,1080.0,2.0,0.3315933048725128
20,4.0,869.0,632.0,1076.0,2.0,0.8074204921722412
20,762.0,960.0,1263.0,1077.0,2.0,0.7457561492919922
20,1835.0,656.0,1920.0,733.0,2.0,0.7081539630889893
20,956.0,688.0,984.0,753.0,0.0,0.6573702692985535
20,867.0,692.0,893.0,760.0,0.0,0.6247492432594299
20,1024.0,397.0,1062.0,492.0,9.0,0.606228232383728
20,817.0,418.0,857.0,514.0,9.0,0.5995817184448242
20,992.0,689.0,1015.0,754.0,0.0,0.5931312441825867
20,1849.0,431.0,1873.0,486.0,9.0,0.5266810655593872
20,1720.0,613.0,1766.0,641.0,2.0,0.46989724040031433
20,753.0,469.0,799.0,539.0,9.0,0.42933744192123413
20,1519.0,617.0,1632.0,663.0,2.0,0.41385313868522644
20,1884.0,578.0,1919.0,611.0,2.0,0.35874077677726746
20,405.0,349.0,433.0,418.0,9.0,0.3014398217201233
21,6.0,869.0,631.0,1075.0,2.0,0.8135901689529419
21,762.0,960.0,1263.0,1077.0,2.0,0.7450994849205017
21,1835.0,656.0,1920.0,733.0,2.0,0.7071716785430908
21,956.0,688.0,984.0,753.0,0.0,0.6585468053817749
21,867.0,692.0,894.0,760.0,0.0,0.6271811723709106
21,1024.0,397.0,1062.0,492.0,9.0,0.6085683107376099
21,992.0,689.0,1015.0,754.0,0.0,0.6057435870170593
21,817.0,418.0,857.0,514.0,9.0,0.6002208590507507
21,1849.0,431.0,1873.0,486.0,9.0,0.5268828272819519
21,1720.0,613.0,1766.0,641.0,2.0,0.46902287006378174
21,753.0,469.0,799.0,539.0,9.0,0.4288638234138489
21,1519.0,617.0,1632.0,663.0,2.0,0.4143851697444916
21,1884.0,578.0,1919.0,611.0,2.0,0.3651798367500305
21,405.0,349.0,433.0,418.0,9.0,0.301904559135437
22,2.0,875.0,609.0,1077.0,2.0,0.8097504377365112
22,762.0,961.0,1262.0,1077.0,2.0,0.7386927008628845
22,1835.0,656.0,1920.0,734.0,2.0,0.7081930637359619
22,956.0,687.0,984.0,753.0,0.0,0.6538318395614624
22,992.0,689.0,1016.0,754.0,0.0,0.6135775446891785
22,1024.0,397.0,1062.0,492.0,9.0,0.6079161167144775
22,867.0,692.0,894.0,760.0,0.0,0.5993826985359192
22,817.0,418.0,857.0,514.0,9.0,0.5917143821716309
22,1849.0,431.0,1872.0,485.0,9.0,0.508671760559082
22,753.0,469.0,799.0,539.0,9.0,0.47880542278289795
22,1526.0,614.0,1656.0,661.0,2.0,0.42735758423805237
22,1720.0,612.0,1766.0,640.0,2.0,0.39503929018974304
22,403.0,347.0,433.0,418.0,9.0,0.35874900221824646
22,1885.0,579.0,1919.0,610.0,2.0,0.32506948709487915
22,529.0,656.0,569.0,733.0,0.0,0.3125639855861664
22,1806.0,580.0,1858.0,610.0,2.0,0.3008657693862915
23,1.0,880.0,593.0,1078.0,2.0,0.7823067307472229
23,762.0,961.0,1263.0,1077.0,2.0,0.7356798648834229
23,1835.0,656.0,1920.0,734.0,2.0,0.7081061005592346
23,956.0,687.0,984.0,753.0,0.0,0.6534019112586975
23,992.0,689.0,1016.0,754.0,0.0,0.6156702637672424
23,1024.0,397.0,1062.0,492.0,9.0,0.6014270782470703
23,817.0,418.0,857.0,514.0,9.0,0.592995285987854
23,868.0,693.0,894.0,760.0,0.0,0.5866016149520874
23,1719.0,613.0,1766.0,642.0,2.0,0.5298290252685547
23,1849.0,431.0,1872.0,485.0,9.0,0.5092513561248779
23,753.0,469.0,799.0,539.0,9.0,0.4797488749027252
23,1526.0,613.0,1656.0,661.0,2.0,0.4190196990966797
23,403.0,347.0,433.0,418.0,9.0,0.35799089074134827
23,1885.0,579.0,1919.0,609.0,2.0,0.3552512228488922
23,1798.0,580.0,1853.0,610.0,2.0,0.35216137766838074
23,529.0,656.0,569.0,733.0,0.0,0.330913782119751
24,0.0,881.0,571.0,1074.0,2.0,0.7752615809440613
24,761.0,960.0,1263.0,1078.0,2.0,0.7422882914543152
24,1835.0,656.0,1920.0,734.0,2.0,0.6987047791481018
24,956.0,687.0,984.0,753.0,0.0,0.6487166881561279
24,992.0,689.0,1016.0,754.0,0.0,0.6159650683403015
24,1024.0,397.0,1062.0,492.0,9.0,0.6027882099151611
24,817.0,418.0,857.0,514.0,9.0,0.5956963896751404
24,868.0,692.0,893.0,759.0,0.0,0.5728223323822021
24,0.0,882.0,567.0,1078.0,7.0,0.5671764612197876
24,1849.0,431.0,1872.0,485.0,9.0,0.5096880197525024
24,1719.0,613.0,1765.0,642.0,2.0,0.5008266568183899
24,753.0,469.0,799.0,539.0,9.0,0.48197299242019653
24,1525.0,613.0,1656.0,661.0,2.0,0.4221664369106293
24,1885.0,578.0,1919.0,610.0,2.0,0.38064828515052795
24,529.0,656.0,569.0,733.0,0.0,0.36911430954933167
24,403.0,347.0,433.0,418.0,9.0,0.3613416850566864
24,1798.0,580.0,1853.0,610.0,2.0,0.35296955704689026
25,761.0,960.0,1263.0,1078.0,2.0,0.7317211031913757
25,1835.0,656.0,1920.0,733.0,2.0,0.6964049339294434
25,1.0,881.0,563.0,1075.0,2.0,0.6756519079208374
25,956.0,687.0,984.0,753.0,0.0,0.6479644179344177
25,3.0,882.0,552.0,1078.0,7.0,0.6328170895576477
25,992.0,689.0,1016.0,754.0,0.0,0.6160497665405273
25,1024.0,397.0,1062.0,492.0,9.0,0.6022332906723022
25,817.0,418.0,857.0,514.0,9.0,0.597122073173523
25,1718.0,612.0,1764.0,642.0,2.0,0.5967957973480225
25,868.0,692.0,893.0,760.0,0.0,0.5673308372497559
25,1849.0,431.0,1872.0,485.0,9.0,0.5107614398002625
25,753.0,469.0,799.0,539.0,9.0,0.4808960556983948
25,1526.0,614.0,1656.0,661.0,2.0,0.40919458866119385
25,1885.0,578.0,1919.0,611.0,2.0,0.39369142055511475
25,403.0,347.0,433.0,418.0,9.0,0.3631494343280792
25,1804.0,579.0,1858.0,611.0,2.0,0.35787054896354675
25,529.0,656.0,569.0,732.0,0.0,0.30030760169029236
26,761.0,963.0,1262.0,1077.0,2.0,0.7576240301132202
26,1835.0,655.0,1920.0,734.0,2.0,0.6677495837211609
26,1716.0,612.0,1760.0,642.0,2.0,0.6590180993080139
26,1.0,888.0,519.0,1076.0,2.0,0.655560314655304
26,956.0,687.0,984.0,752.0,0.0,0.631833016872406
26,992.0,689.0,1016.0,754.0,0.0,0.6315671801567078
26,1024.0,397.0,1062.0,493.0,9.0,0.5981529951095581
26,817.0,418.0,857.0,514.0,9.0,0.5953385829925537
26,1.0,889.0,517.0,1077.0,7.0,0.5247844457626343
26,1849.0,432.0,1872.0,485.0,9.0,0.504453182220459
26,753.0,469.0,799.0,539.0,9.0,0.5033406615257263
26,868.0,692.0,893.0,760.0,0.0,0.49854886531829834
26,1524.0,613.0,1657.0,661.0,2.0,0.4072062373161316
26,1885.0,577.0,1920.0,612.0,2.0,0.37449556589126587
26,1801.0,581.0,1852.0,612.0,2.0,0.3703766465187073
26,404.0,347.0,434.0,418.0,9.0,0.32398107647895813
27,761.0,963.0,1262.0,1077.0,2.0,0.7549789547920227
27,1835.0,655.0,1920.0,734.0,2.0,0.668823778629303
27,1716.0,612.0,1760.0,642.0,2.0,0.6592625975608826
27,1.0,888.0,519.0,1076.0,2.0,0.6344876885414124
27,956.0,687.0,984.0,752.0,0.0,0.6316920518875122
27,992.0,688.0,1016.0,754.0,0.0,0.6311204433441162
27,1024.0,397.0,1062.0,493.0,9.0,0.5970640778541565
27,817.0,418.0,857.0,514.0,9.0,0.5943480134010315
27,1.0,889.0,517.0,1077.0,7.0,0.5418645739555359
27,1849.0,431.0,1872.0,485.0,9.0,0.5114576816558838
27,753.0,469.0,799.0,539.0,9.0,0.5045665502548218
27,868.0,692.0,893.0,760.0,0.0,0.49876654148101807
27,1525.0,613.0,1657.0,661.0,2.0,0.41066619753837585
27,1885.0,577.0,1920.0,613.0,2.0,0.3726196885108948
27,1801.0,581.0,1852.0,612.0,2.0,0.3708961606025696
27,404.0,347.0,434.0,418.0,9.0,0.32554590702056885
28,761.0,962.0,1262.0,1078.0,2.0,0.7601779103279114
28,1715.0,612.0,1761.0,642.0,2.0,0.6854277849197388
28,1835.0,655.0,1920.0,734.0,2.0,0.6686585545539856
28,0.0,890.0,496.0,1076.0,2.0,0.6526886820793152
28,956.0,687.0,984.0,753.0,0.0,0.635739266872406
28,992.0,688.0,1016.0,754.0,0.0,0.6323638558387756
28,1024.0,397.0,1062.0,493.0,9.0,0.592499315738678
28,817.0,418.0,857.0,513.0,9.0,0.5901651382446289
28,866.0,689.0,893.0,760.0,0.0,0.5670413374900818
28,1849.0,431.0,1872.0,485.0,9.0,0.5120383501052856
28,753.0,469.0,799.0,539.0,9.0,0.5062423944473267
28,1522.0,617.0,1631.0,663.0,2.0,0.3971084952354431
28,1800.0,581.0,1852.0,612.0,2.0,0.3863251805305481
28,1885.0,578.0,1920.0,612.0,2.0,0.33563196659088135
28,404.0,347.0,434.0,418.0,9.0,0.3277058005332947
29,763.0,968.0,1262.0,1078.0,2.0,0.8053492307662964
29,1714.0,612.0,1759.0,642.0,2.0,0.7307589650154114
29,1023.0,396.0,1062.0,495.0,9.0,0.704332172870636
29,955.0,686.0,985.0,753.0,0.0,0.6241991519927979
29,991.0,687.0,1016.0,753.0,0.0,0.6000792980194092
