frame id,xmin,ymin,xmax,ymax,class,score
3,754.0,472.0,778.0,540.0,9.0,0.4857741594314575
3,382.0,818.0,869.0,1024.0,2.0,0.48434796929359436
3,445.0,685.0,505.0,752.0,2.0,0.44364500045776367
3,1873.0,619.0,1920.0,654.0,2.0,0.33019861578941345
3,1884.0,577.0,1919.0,604.0,2.0,0.31834423542022705
3,1886.0,429.0,1911.0,463.0,9.0,0.3168705105781555
3,1827.0,586.0,1875.0,610.0,2.0,0.3010355234146118
4,302.0,929.0,769.0,1076.0,2.0,0.908919095993042
4,760.0,965.0,1261.0,1076.0,2.0,0.798302948474884
4,1835.0,656.0,1920.0,733.0,2.0,0.7776265144348145
4,1737.0,601.0,1785.0,636.0,2.0,0.776023268699646
4,373.0,818.0,864.0,1016.0,7.0,0.7326360940933228
4,959.0,691.0,983.0,753.0,0.0,0.7136837244033813
4,991.0,692.0,1014.0,752.0,0.0,0.7070909142494202
4,1848.0,430.0,1870.0,485.0,9.0,0.7042466998100281
4,817.0,417.0,855.0,513.0,9.0,0.6996198892593384
4,868.0,702.0,892.0,763.0,0.0,0.6854891777038574
4,1518.0,616.0,1617.0,662.0,2.0,0.5813242793083191
4,754.0,472.0,778.0,540.0,9.0,0.49066534638404846
4,356.0,819.0,862.0,1015.0,2.0,0.46097853779792786
4,445.0,684.0,500.0,752.0,2.0,0.45322856307029724
4,1873.0,619.0,1920.0,654.0,2.0,0.3298244774341583
4,1886.0,429.0,1911.0,463.0,9.0,0.3164493441581726
4,1883.0,578.0,1919.0,605.0,2.0,0.3131954073905945
4,1815.0,584.0,1866.0,609.0,2.0,0.3092242479324341
5,289.0,935.0,748.0,1076.0,2.0,0.8958614468574524
5,762.0,965.0,1260.0,1076.0,2.0,0.8163356184959412
5,1835.0,656.0,1920.0,733.0,2.0,0.7821730971336365
5,1736.0,601.0,1784.0,636.0,2.0,0.7819168567657471
5,959.0,691.0,983.0,753.0,0.0,0.707624614238739
5,991.0,692.0,1014.0,752.0,0.0,0.7063130140304565
5,1848.0,430.0,1870.0,485.0,9.0,0.7050113677978516
5,817.0,417.0,855.0,513.0,9.0,0.6997855305671692
5,352.0,820.0,850.0,1019.0,7.0,0.6239991188049316
5,868.0,701.0,892.0,763.0,0.0,0.61910080909729
5,1518.0,616.0,1617.0,662.0,2.0,0.5930197238922119
5,754.0,472.0,778.0,540.0,9.0,0.4900948703289032
5,446.0,688.0,498.0,753.0,2.0,0.44947975873947144
5,1873.0,619.0,1920.0,654.0,2.0,0.3265821933746338
5,1886.0,429.0,1911.0,463.0,9.0,0.31832051277160645
5,1819.0,585.0,1866.0,609.0,2.0,0.3115992546081543
6,266.0,939.0,727.0,1076.0,2.0,0.8800289034843445
6,762.0,965.0,1261.0,1076.0,2.0,0.8168669939041138
6,1835.0,656.0,1920.0,733.0,2.0,0.7828297019004822
6,1735.0,603.0,1782.0,636.0,2.0,0.7684679627418518
6,333.0,823.0,838.0,1020.0,7.0,0.713126003742218
6,959.0,691.0,983.0,753.0,0.0,0.7120567560195923
6,1848.0,430.0,1870.0,485.0,9.0,0.7063224911689758
6,991.0,692.0,1014.0,752.0,0.0,0.7062426805496216
6,817.0,417.0,855.0,513.0,9.0,0.6967818737030029
6,868.0,701.0,892.0,763.0,0.0,0.630832850933075
6,1519.0,616.0,1617.0,662.0,2.0,0.5986319184303284
6,754.0,472.0,778.0,540.0,9.0,0.48634326457977295
6,447.0,695.0,495.0,752.0,2.0,0.3814942240715027
6,1873.0,618.0,1920.0,654.0,2.0,0.32596126198768616
6,1886.0,429.0,1911.0,463.0,9.0,0.31933268904685974
7,248.0,950.0,701.0,1076.0,2.0,0.8128560781478882
7,763.0,965.0,1261.0,1076.0,2.0,0.8104192018508911
7,1733.0,603.0,1782.0,636.0,2.0,0.7888745665550232
7,1835.0,656.0,1920.0,733.0,2.0,0.773069441318512
7,868.0,701.0,893.0,764.0,0.0,0.729032039642334
7,959.0,691.0,983.0,753.0,0.0,0.7093011736869812
7,1848.0,430.0,1871.0,485.0,9.0,0.7065032124519348
7,991.0,692.0,1014.0,752.0,0.0,0.6999504566192627
7,817.0,417.0,855.0,513.0,9.0,0.695776641368866
7,314.0,826.0,827.0,1024.0,7.0,0.5883730053901672
7,1519.0,616.0,1617.0,662.0,2.0,0.5827504992485046
7,303.0,829.0,829.0,1017.0,2.0,0.519160270690918
7,754.0,472.0,778.0,540.0,9.0,0.4872717559337616
7,1886.0,429.0,1911.0,463.0,9.0,0.32057034969329834
7,448.0,700.0,492.0,752.0,2.0,0.31881245970726013
7,1873.0,619.0,1920.0,654.0,2.0,0.3163589537143707
8,215.0,960.0,652.0,1078.0,2.0,0.8404723405838013
8,763.0,965.0,1261.0,1076.0,2.0,0.8189350366592407
8,1732.0,604.0,1781.0,637.0,2.0,0.7932249307632446
8,1835.0,656.0,1920.0,733.0,2.0,0.7754458785057068
8,1848.0,430.0,1871.0,485.0,9.0,0.7058036923408508
8,959.0,691.0,983.0,753.0,0.0,0.7042009830474854
8,991.0,692.0,1014.0,752.0,0.0,0.7022892236709595
8,869.0,699.0,893.0,765.0,0.0,0.6978363990783691
8,817.0,417.0,855.0,513.0,9.0,0.697322428226471
8,275.0,834.0,802.0,1018.0,7.0,0.6057899594306946
8,1519.0,616.0,1617.0,662.0,2.0,0.5849090218544006
8,754.0,472.0,778.0,540.0,9.0,0.4893193244934082
8,273.0,835.0,799.0,1023.0,2.0,0.3552297353744507
8,1886.0,429.0,1911.0,463.0,9.0,0.31848517060279846
8,1872.0,619.0,1920.0,654.0,2.0,0.3149173855781555
9,216.0,958.0,654.0,1078.0,2.0,0.8460123538970947
9,763.0,965.0,1261.0,1076.0,2.0,0.8180167078971863
9,1732.0,605.0,1781.0,637.0,2.0,0.7802057266235352
9,1835.0,656.0,1920.0,733.0,2.0,0.7742526531219482
9,1848.0,430.0,1871.0,485.0,9.0,0.7059329152107239
9,959.0,691.0,983.0,753.0,0.0,0.7040372490882874
9,991.0,692.0,1014.0,752.0,0.0,0.7016198039054871
9,817.0,417.0,855.0,513.0,9.0,0.6975088119506836
9,869.0,700.0,893.0,764.0,0.0,0.6213878989219666
9,276.0,834.0,800.0,1018.0,7.0,0.5923598408699036
9,1519.0,616.0,1617.0,662.0,2.0,0.5821177363395691
9,754.0,472.0,778.0,540.0,9.0,0.48929741978645325
9,273.0,835.0,799.0,1019.0,2.0,0.45892131328582764
9,1886.0,429.0,1911.0,463.0,9.0,0.31909000873565674
9,1872.0,619.0,1920.0,654.0,2.0,0.3123420774936676
10,195.0,960.0,629.0,1078.0,2.0,0.8542411923408508
10,763.0,965.0,1261.0,1076.0,2.0,0.8173093199729919
10,1835.0,656.0,1920.0,733.0,2.0,0.7726642489433289
10,1731.0,605.0,1780.0,637.0,2.0,0.756317675113678
10,1848.0,430.0,1870.0,485.0,9.0,0.7054258584976196
10,959.0,691.0,983.0,753.0,0.0,0.7043306827545166
10,991.0,692.0,1014.0,752.0,0.0,0.7007942795753479
10,817.0,417.0,855.0,513.0,9.0,0.6949440240859985
10,868.0,699.0,892.0,764.0,0.0,0.6586212515830994
10,250.0,836.0,789.0,1017.0,7.0,0.594756543636322
10,1519.0,616.0,1617.0,662.0,2.0,0.5738073587417603
10,755.0,472.0,778.0,540.0,9.0,0.48913413286209106
10,250.0,836.0,790.0,1016.0,2.0,0.4502558708190918
10,1886.0,429.0,1911.0,463.0,9.0,0.31758755445480347
10,1872.0,619.0,1920.0,654.0,2.0,0.3128989338874817
11,175.0,971.0,603.0,1079.0,2.0,0.8277109861373901
11,763.0,965.0,1261.0,1076.0,2.0,0.8084332346916199
11,1730.0,604.0,1780.0,637.0,2.0,0.7823322415351868
11,1835.0,656.0,1920.0,733.0,2.0,0.7716044187545776
11,867.0,700.0,892.0,763.0,0.0,0.7555469870567322
11,959.0,691.0,983.0,753.0,0.0,0.7067305445671082
11,1848.0,430.0,1870.0,485.0,9.0,0.703460156917572
11,991.0,692.0,1014.0,752.0,0.0,0.7011517882347107
11,817.0,417.0,855.0,513.0,9.0,0.6963481903076172
11,235.0,838.0,777.0,1018.0,7.0,0.6036715507507324
11,1519.0,616.0,1617.0,662.0,2.0,0.5680149793624878
11,225.0,838.0,783.0,1015.0,2.0,0.5409696102142334
11,755.0,472.0,778.0,540.0,9.0,0.48823392391204834
11,1886.0,429.0,1911.0,463.0,9.0,0.3171180188655853
11,1872.0,619.0,1920.0,654.0,2.0,0.31379464268684387
12,155.0,975.0,575.0,1079.0,2.0,0.853177547454834
12,763.0,964.0,1261.0,1076.0,2.0,0.8053789734840393
12,1729.0,604.0,1778.0,637.0,2.0,0.8030487895011902
12,1835.0,656.0,1920.0,733.0,2.0,0.7775889039039612
12,867.0,700.0,892.0,763.0,0.0,0.760337233543396
12,959.0,691.0,983.0,753.0,0.0,0.7077643275260925
12,991.0,692.0,1014.0,752.0,0.0,0.7041535377502441
12,1848.0,430.0,1870.0,485.0,9.0,0.703350841999054
12,817.0,417.0,855.0,513.0,9.0,0.6956849694252014
12,213.0,843.0,762.0,1023.0,7.0,0.6741521954536438
12,1519.0,616.0,1617.0,662.0,2.0,0.5833852291107178
12,212.0,844.0,763.0,1025.0,2.0,0.50401771068573
12,754.0,472.0,778.0,540.0,9.0,0.4881190061569214
12,1886.0,429.0,1911.0,463.0,9.0,0.3166421353816986
12,1872.0,619.0,1920.0,655.0,2.0,0.31247612833976746
13,130.0,984.0,546.0,1078.0,2.0,0.8238150477409363
13,763.0,964.0,1261.0,1076.0,2.0,0.8077743053436279
13,1835.0,656.0,1920.0,733.0,2.0,0.7766001224517822
13,867.0,699.0,892.0,763.0,0.0,0.7614858746528625
13,1728.0,604.0,1778.0,638.0,2.0,0.7444400191307068
13,188.0,845.0,748.0,1026.0,7.0,0.7330670952796936
13,959.0,691.0,983.0,753.0,0.0,0.7079190015792847
13,991.0,692.0,1014.0,752.0,0.0,0.705020010471344
13,1848.0,430.0,1870.0,485.0,9.0,0.7033005356788635
13,817.0,417.0,855.0,513.0,9.0,0.6965587139129639
13,1519.0,616.0,1617.0,662.0,2.0,0.5852058529853821
13,754.0,472.0,778.0,540.0,9.0,0.489919513463974
13,192.0,845.0,749.0,1027.0,2.0,0.4026985466480255
13,1872.0,619.0,1920.0,655.0,2.0,0.3172699809074402
13,1886.0,429.0,1911.0,463.0,9.0,0.314602255821228
14,145.0,851.0,722.0,1033.0,7.0,0.80660480260849
14,763.0,964.0,1261.0,1076.0,2.0,0.802488386631012
14,1835.0,656.0,1920.0,733.0,2.0,0.7658698558807373
14,72.0,994.0,489.0,1077.0,2.0,0.7563053965568542
14,959.0,691.0,983.0,753.0,0.0,0.7048659324645996
14,991.0,692.0,1014.0,752.0,0.0,0.7009219527244568
14,1848.0,430.0,1870.0,485.0,9.0,0.6996091604232788
14,817.0,417.0,855.0,513.0,9.0,0.6958017945289612
14,1727.0,606.0,1777.0,638.0,2.0,0.6804758310317993
14,1520.0,616.0,1617.0,662.0,2.0,0.5773555636405945
14,867.0,697.0,892.0,762.0,0.0,0.5733470916748047
14,755.0,472.0,778.0,540.0,9.0,0.4927264451980591
14,1875.0,615.0,1920.0,649.0,2.0,0.3166843056678772
14,1886.0,429.0,1911.0,463.0,9.0,0.3164846897125244
15,763.0,964.0,1261.0,1076.0,2.0,0.8050757646560669
15,145.0,851.0,723.0,1033.0,7.0,0.7974151968955994
15,1835.0,656.0,1920.0,733.0,2.0,0.7666975855827332
15,72.0,995.0,489.0,1077.0,2.0,0.7534359097480774
15,959.0,691.0,983.0,753.0,0.0,0.7045689821243286
15,1848.0,430.0,1870.0,485.0,9.0,0.6997337937355042
15,991.0,692.0,1014.0,752.0,0.0,0.6966912150382996
15,1726.0,606.0,1776.0,638.0,2.0,0.6965197920799255
15,817.0,417.0,855.0,513.0,9.0,0.6956403851509094
15,867.0,696.0,892.0,762.0,0.0,0.6260366439819336
15,1520.0,616.0,1617.0,662.0,2.0,0.5769528150558472
15,755.0,472.0,778.0,540.0,9.0,0.49276870489120483
15,1875.0,615.0,1920.0,649.0,2.0,0.31709957122802734
15,1886.0,429.0,1911.0,463.0,9.0,0.3161699175834656
16,763.0,964.0,1260.0,1076.0,2.0,0.8074743151664734
16,122.0,850.0,703.0,1040.0,7.0,0.7803848385810852
16,1835.0,656.0,1920.0,733.0,2.0,0.7765378355979919
16,51.0,999.0,462.0,1078.0,2.0,0.7125262022018433
16,1727.0,606.0,1775.0,638.0,2.0,0.7059310674667358
16,866.0,696.0,892.0,762.0,0.0,0.7054511904716492
16,959.0,691.0,983.0,753.0,0.0,0.7019256949424744
16,1848.0,430.0,1870.0,485.0,9.0,0.6998756527900696
16,991.0,692.0,1014.0,752.0,0.0,0.6990864276885986
16,817.0,417.0,855.0,513.0,9.0,0.6907760500907898
16,1519.0,616.0,1617.0,662.0,2.0,0.5892637372016907
16,755.0,472.0,778.0,540.0,9.0,0.49208372831344604
16,1875.0,615.0,1920.0,649.0,2.0,0.32406380772590637
16,1886.0,429.0,1911.0,463.0,9.0,0.3150487244129181
17,763.0,964.0,1261.0,1076.0,2.0,0.8053842186927795
17,1835.0,656.0,1920.0,733.0,2.0,0.7769696712493896
17,99.0,857.0,691.0,1048.0,7.0,0.756318986415863
17,867.0,695.0,892.0,762.0,0.0,0.7216050028800964
17,959.0,691.0,983.0,753.0,0.0,0.7094800472259521
17,29.0,1009.0,427.0,1079.0,2.0,0.7067152261734009
17,1848.0,430.0,1870.0,485.0,9.0,0.6993110179901123
17,991.0,692.0,1014.0,752.0,0.0,0.6959782838821411
17,817.0,417.0,855.0,513.0,9.0,0.6917471289634705
17,1726.0,605.0,1774.0,638.0,2.0,0.679906964302063
17,1519.0,616.0,1617.0,662.0,2.0,0.5973674654960632
17,755.0,472.0,778.0,540.0,9.0,0.49309366941452026
17,1707.0,455.0,1724.0,493.0,9.0,0.34417539834976196
17,1875.0,615.0,1920.0,649.0,2.0,0.3275832533836365
17,1886.0,429.0,1911.0,463.0,9.0,0.3152856230735779
18,764.0,966.0,1261.0,1076.0,2.0,0.8057894706726074
18,1835.0,656.0,1920.0,733.0,2.0,0.7297807335853577
18,74.0,863.0,674.0,1059.0,7.0,0.7106994986534119
18,1848.0,429.0,1871.0,486.0,9.0,0.6995090246200562
18,992.0,692.0,1014.0,751.0,0.0,0.6908636689186096
18,957.0,689.0,984.0,754.0,0.0,0.6902597546577454
18,817.0,416.0,854.0,513.0,9.0,0.689427375793457
18,1724.0,606.0,1774.0,639.0,2.0,0.6891762614250183
18,4.0,1010.0,397.0,1078.0,2.0,0.6709164381027222
18,868.0,697.0,892.0,761.0,0.0,0.6356636881828308
18,1524.0,617.0,1617.0,661.0,2.0,0.578721284866333
18,77.0,862.0,679.0,1061.0,2.0,0.5540953874588013
18,755.0,472.0,779.0,539.0,9.0,0.4647195637226105
18,1886.0,429.0,1911.0,463.0,9.0,0.32383087277412415
18,774.0,475.0,801.0,524.0,9.0,0.3226272761821747
18,1875.0,614.0,1920.0,649.0,2.0,0.32225438952445984
19,764.0,966.0,1261.0,1076.0,2.0,0.8023034930229187
19,57.0,864.0,654.0,1066.0,7.0,0.751213550567627
19,1835.0,656.0,1920.0,733.0,2.0,0.7291135191917419
19,867.0,697.0,892.0,761.0,0.0,0.7189808487892151
19,1848.0,429.0,1871.0,485.0,9.0,0.6998328566551208
19,958.0,689.0,984.0,754.0,0.0,0.6953255534172058
19,992.0,692.0,1014.0,751.0,0.0,0.6931900978088379
19,817.0,416.0,854.0,513.0,9.0,0.6891433000564575
19,1723.0,606.0,1773.0,640.0,2.0,0.6585356593132019
19,1523.0,617.0,1617.0,661.0,2.0,0.5886955261230469
19,755.0,472.0,779.0,539.0,9.0,0.4672633409500122
19,0.0,1017.0,357.0,1079.0,2.0,0.4177156090736389
19,1886.0,429.0,1911.0,463.0,9.0,0.32749664783477783
19,774.0,475.0,801.0,524.0,9.0,0.3268868625164032
19,1876.0,614.0,1920.0,649.0,2.0,0.32516157627105713
20,763.0,967.0,1261.0,1076.0,2.0,0.7982199788093567
20,867.0,696.0,892.0,762.0,0.0,0.7687349319458008
20,1835.0,656.0,1920.0,733.0,2.0,0.7332878708839417
20,1848.0,429.0,1871.0,485.0,9.0,0.6994925737380981
20,958.0,689.0,984.0,754.0,0.0,0.6993584632873535
20,992.0,692.0,1014.0,751.0,0.0,0.6921351552009583
20,817.0,416.0,854.0,513.0,9.0,0.6814249753952026
20,8.0,872.0,624.0,1074.0,7.0,0.6367272138595581
20,1721.0,609.0,1767.0,641.0,2.0,0.6202724575996399
20,6.0,872.0,631.0,1073.0,2.0,0.6033231019973755
20,1524.0,617.0,1617.0,661.0,2.0,0.5850667953491211
20,755.0,472.0,779.0,539.0,9.0,0.46575379371643066
20,1875.0,615.0,1920.0,650.0,2.0,0.32941359281539917
20,1886.0,429.0,1911.0,463.0,9.0,0.3263530731201172
20,774.0,475.0,801.0,524.0,9.0,0.3244377374649048
21,763.0,967.0,1261.0,1076.0,2.0,0.7980924248695374
21,867.0,696.0,892.0,762.0,0.0,0.7718905210494995
21,1835.0,656.0,1920.0,733.0,2.0,0.7320995926856995
21,958.0,689.0,984.0,754.0,0.0,0.7003328204154968
21,1848.0,429.0,1871.0,485.0,9.0,0.6992188096046448
21,992.0,692.0,1014.0,751.0,0.0,0.6937443017959595
21,817.0,416.0,854.0,513.0,9.0,0.6836325526237488
21,8.0,871.0,624.0,1074.0,7.0,0.6429890394210815
21,1721.0,609.0,1767.0,640.0,2.0,0.6266051530838013
21,6.0,871.0,631.0,1073.0,2.0,0.5821943283081055
21,1524.0,617.0,1617.0,661.0,2.0,0.58111971616745
21,755.0,472.0,779.0,539.0,9.0,0.4656106233596802
21,1875.0,615.0,1920.0,650.0,2.0,0.3296685814857483
21,1886.0,429.0,1911.0,463.0,9.0,0.32555848360061646
21,774.0,475.0,801.0,524.0,9.0,0.3242909908294678
22,763.0,966.0,1261.0,1076.0,2.0,0.801417350769043
22,867.0,695.0,893.0,762.0,0.0,0.7578741312026978
22,1836.0,656.0,1920.0,732.0,2.0,0.7217000722885132
22,2.0,877.0,608.0,1076.0,7.0,0.701583743095398
22,991.0,692.0,1014.0,753.0,0.0,0.6959526538848877
22,957.0,689.0,984.0,754.0,0.0,0.6953567266464233
22,1721.0,608.0,1765.0,640.0,2.0,0.6946819424629211
22,1848.0,430.0,1871.0,485.0,9.0,0.6940624117851257
22,817.0,417.0,854.0,513.0,9.0,0.6794857978820801
22,1524.0,617.0,1617.0,661.0,2.0,0.582110583782196
22,754.0,472.0,779.0,540.0,9.0,0.49321895837783813
22,0.0,877.0,608.0,1075.0,2.0,0.45598989725112915
22,1876.0,614.0,1920.0,649.0,2.0,0.3519623279571533
22,775.0,476.0,801.0,524.0,9.0,0.3512745499610901
22,1886.0,428.0,1912.0,463.0,9.0,0.3224197030067444
23,763.0,966.0,1261.0,1076.0,2.0,0.8025212287902832
23,867.0,695.0,892.0,762.0,0.0,0.7568356394767761
23,1836.0,656.0,1920.0,732.0,2.0,0.7155824899673462
23,991.0,692.0,1014.0,753.0,0.0,0.7006248831748962
23,957.0,689.0,984.0,754.0,0.0,0.6967647671699524
23,1848.0,430.0,1871.0,485.0,9.0,0.6943408250808716
23,817.0,416.0,854.0,513.0,9.0,0.6804425716400146
23,2.0,882.0,592.0,1079.0,7.0,0.6604604721069336
23,1719.0,609.0,1766.0,641.0,2.0,0.6163684725761414
23,1524.0,617.0,1617.0,661.0,2.0,0.5828761458396912
23,754.0,472.0,779.0,540.0,9.0,0.49432411789894104
23,0.0,883.0,599.0,1076.0,2.0,0.47675153613090515
23,1877.0,614.0,1920.0,649.0,2.0,0.35285815596580505
23,775.0,476.0,801.0,524.0,9.0,0.3508005142211914
23,1812.0,584.0,1858.0,612.0,2.0,0.34717392921447754
23,1886.0,428.0,1912.0,463.0,9.0,0.31626570224761963
24,763.0,966.0,1261.0,1076.0,2.0,0.8023741245269775
24,0.0,883.0,574.0,1075.0,7.0,0.7584913372993469
24,867.0,696.0,892.0,761.0,0.0,0.7558534741401672
24,1836.0,656.0,1920.0,732.0,2.0,0.7161769270896912
24,991.0,692.0,1014.0,753.0,0.0,0.7012284398078918
24,1848.0,430.0,1871.0,485.0,9.0,0.6965449452400208
24,957.0,689.0,984.0,754.0,0.0,0.6945836544036865
24,817.0,417.0,854.0,513.0,9.0,0.6838391423225403
24,1719.0,610.0,1765.0,642.0,2.0,0.6685803532600403
24,1524.0,617.0,1617.0,661.0,2.0,0.5834784507751465
24,754.0,472.0,779.0,540.0,9.0,0.49512583017349243
24,775.0,476.0,801.0,524.0,9.0,0.34965336322784424
24,1877.0,614.0,1920.0,649.0,2.0,0.33252620697021484
24,1803.0,584.0,1856.0,611.0,2.0,0.33199504017829895
24,1886.0,428.0,1912.0,463.0,9.0,0.31828370690345764
24,0.0,882.0,574.0,1075.0,2.0,0.31097105145454407
25,764.0,966.0,1261.0,1076.0,2.0,0.8037474155426025
25,0.0,885.0,557.0,1076.0,7.0,0.7879210114479065
25,867.0,695.0,892.0,761.0,0.0,0.7567070126533508
25,1836.0,656.0,1920.0,732.0,2.0,0.7132405042648315
25,1718.0,609.0,1765.0,641.0,2.0,0.7098245024681091
25,991.0,692.0,1014.0,752.0,0.0,0.7045811414718628
25,1848.0,430.0,1871.0,485.0,9.0,0.6955300569534302
25,957.0,689.0,984.0,754.0,0.0,0.6940450668334961
25,817.0,417.0,854.0,513.0,9.0,0.682210385799408
25,1525.0,617.0,1617.0,661.0,2.0,0.578856885433197
25,754.0,472.0,779.0,540.0,9.0,0.49777525663375854
25,1810.0,587.0,1856.0,612.0,2.0,0.40871676802635193
25,775.0,476.0,801.0,524.0,9.0,0.3504830598831177
25,1878.0,614.0,1920.0,649.0,2.0,0.3363047242164612
25,1857.0,581.0,1893.0,608.0,2.0,0.32524004578590393
25,1886.0,428.0,1912.0,463.0,9.0,0.31745201349258423
26,763.0,966.0,1260.0,1076.0,2.0,0.8062016367912292
26,0.0,891.0,517.0,1076.0,7.0,0.8001212477684021
26,868.0,695.0,892.0,761.0,0.0,0.7340028882026672
26,1716.0,608.0,1763.0,643.0,2.0,0.7305272221565247
26,1836.0,656.0,1920.0,732.0,2.0,0.7179259061813354
26,817.0,416.0,854.0,513.0,9.0,0.7092162370681763
26,992.0,692.0,1014.0,752.0,0.0,0.7024802565574646
26,957.0,689.0,984.0,753.0,0.0,0.6953985095024109
26,1848.0,430.0,1870.0,485.0,9.0,0.6891550421714783
26,1525.0,616.0,1617.0,661.0,2.0,0.5849699378013611
26,754.0,471.0,779.0,539.0,9.0,0.4859655499458313
26,1807.0,586.0,1853.0,613.0,2.0,0.4480930268764496
26,1855.0,581.0,1892.0,608.0,2.0,0.3878982961177826
26,774.0,475.0,802.0,525.0,9.0,0.36927130818367004
26,1886.0,428.0,1912.0,463.0,9.0,0.34669917821884155
26,1877.0,614.0,1920.0,649.0,2.0,0.3181176483631134
27,763.0,966.0,1260.0,1076.0,2.0,0.806837260723114
27,0.0,891.0,517.0,1076.0,7.0,0.8067650198936462
27,868.0,695.0,892.0,761.0,0.0,0.7343145608901978
27,1715.0,608.0,1763.0,643.0,2.0,0.7221450805664062
27,1836.0,656.0,1920.0,732.0,2.0,0.7169718146324158
27,817.0,416.0,854.0,513.0,9.0,0.7085002660751343
27,992.0,692.0,1014.0,752.0,0.0,0.7031862735748291
27,957.0,689.0,984.0,753.0,0.0,0.695804238319397
27,1848.0,430.0,1871.0,485.0,9.0,0.6906111240386963
27,1526.0,616.0,1617.0,661.0,2.0,0.5718041062355042
27,754.0,471.0,779.0,539.0,9.0,0.48706671595573425
27,1807.0,586.0,1853.0,613.0,2.0,0.4496299922466278
27,1855.0,581.0,1891.0,608.0,2.0,0.38769641518592834
27,774.0,475.0,802.0,525.0,9.0,0.3693118691444397
27,1886.0,428.0,1912.0,463.0,9.0,0.3472193479537964
27,1877.0,614.0,1920.0,649.0,2.0,0.3177954852581024
28,763.0,966.0,1260.0,1076.0,2.0,0.8118213415145874
28,0.0,894.0,498.0,1076.0,7.0,0.7714023590087891
28,867.0,694.0,892.0,762.0,0.0,0.7427801489830017
28,1715.0,609.0,1763.0,643.0,2.0,0.7411959767341614
28,1836.0,656.0,1920.0,732.0,2.0,0.7243971228599548
28,817.0,416.0,854.0,513.0,9.0,0.7107736468315125
28,992.0,692.0,1014.0,752.0,0.0,0.7085366249084473
28,958.0,689.0,984.0,753.0,0.0,0.6958673596382141
28,1848.0,430.0,1871.0,485.0,9.0,0.6935751438140869
28,1526.0,616.0,1617.0,661.0,2.0,0.58366459608078
28,1806.0,587.0,1853.0,613.0,2.0,0.48363375663757324
28,754.0,471.0,779.0,539.0,9.0,0.48282891511917114
28,1855.0,581.0,1892.0,608.0,2.0,0.3901787996292114
