frame id,xmin,ymin,xmax,ymax,class,score
10,1730.0,605.0,1774.0,637.0,2.0,0.5638857483863831
10,955.0,683.0,987.0,755.0,0.0,0.5574232935905457
10,193.0,963.0,621.0,1079.0,2.0,0.551695704460144
10,759.0,473.0,795.0,533.0,9.0,0.5344191193580627
10,1807.0,578.0,1866.0,610.0,2.0,0.4694036841392517
10,821.0,428.0,858.0,520.0,9.0,0.3923446238040924
10,1881.0,580.0,1920.0,607.0,2.0,0.37829065322875977
10,1889.0,431.0,1912.0,466.0,9.0,0.3754027485847473
10,1524.0,612.0,1669.0,661.0,2.0,0.36749744415283203
10,992.0,688.0,1014.0,754.0,0.0,0.34244304895401
10,1879.0,611.0,1920.0,645.0,2.0,0.3300555348396301
11,221.0,841.0,784.0,1017.0,2.0,0.7578155398368835
11,1836.0,656.0,1920.0,732.0,2.0,0.6814068555831909
11,1729.0,601.0,1776.0,636.0,2.0,0.636225700378418
11,765.0,959.0,1265.0,1078.0,2.0,0.6189504265785217
11,187.0,969.0,599.0,1078.0,2.0,0.600616991519928
11,1850.0,436.0,1872.0,488.0,9.0,0.5914947390556335
11,955.0,684.0,987.0,755.0,0.0,0.5402798056602478
11,759.0,473.0,795.0,533.0,9.0,0.5308734774589539
11,1808.0,576.0,1866.0,611.0,2.0,0.5055423974990845
11,1881.0,581.0,1920.0,608.0,2.0,0.3958051800727844
11,1889.0,431.0,1912.0,466.0,9.0,0.38144057989120483
11,821.0,428.0,858.0,520.0,9.0,0.3811779320240021
11,1523.0,617.0,1623.0,663.0,2.0,0.37204378843307495
11,1879.0,610.0,1920.0,644.0,2.0,0.3312540650367737
11,992.0,688.0,1014.0,754.0,0.0,0.3245719075202942
12,203.0,842.0,764.0,1030.0,2.0,0.7761053442955017
12,1729.0,602.0,1774.0,635.0,2.0,0.6872550249099731
12,1836.0,656.0,1920.0,732.0,2.0,0.6786797046661377
12,766.0,959.0,1266.0,1078.0,2.0,0.6379070281982422
12,1849.0,436.0,1872.0,488.0,9.0,0.5947199463844299
12,156.0,969.0,575.0,1079.0,2.0,0.5417252779006958
12,759.0,473.0,795.0,533.0,9.0,0.5387333631515503
12,955.0,684.0,987.0,755.0,0.0,0.5379994511604309
12,1809.0,577.0,1864.0,611.0,2.0,0.4918883144855499
12,1882.0,580.0,1920.0,607.0,2.0,0.39119952917099
12,821.0,428.0,858.0,520.0,9.0,0.38709235191345215
12,1889.0,431.0,1912.0,466.0,9.0,0.3862438201904297
12,1523.0,612.0,1669.0,661.0,2.0,0.37417933344841003
12,992.0,688.0,1014.0,754.0,0.0,0.31852787733078003
12,1879.0,610.0,1920.0,644.0,2.0,0.3143816292285919
13,154.0,845.0,754.0,1037.0,2.0,0.7633737325668335
13,766.0,959.0,1265.0,1077.0,2.0,0.6852360367774963
13,1836.0,657.0,1920.0,732.0,2.0,0.6775546073913574
13,1728.0,602.0,1773.0,636.0,2.0,0.6473816633224487
13,1849.0,436.0,1872.0,488.0,9.0,0.5994815230369568
13,955.0,683.0,987.0,755.0,0.0,0.5421890020370483
13,759.0,473.0,795.0,533.0,9.0,0.5414928793907166
13,146.0,973.0,540.0,1078.0,2.0,0.5045999884605408
13,1808.0,577.0,1863.0,612.0,2.0,0.5000779628753662
13,1882.0,580.0,1920.0,609.0,2.0,0.41465526819229126
13,1889.0,431.0,1912.0,466.0,9.0,0.3969220817089081
13,821.0,428.0,858.0,520.0,9.0,0.39633452892303467
13,1523.0,612.0,1669.0,661.0,2.0,0.37845978140830994
13,992.0,688.0,1014.0,754.0,0.0,0.3293931484222412
13,1880.0,610.0,1920.0,644.0,2.0,0.30095866322517395
14,136.0,846.0,722.0,1043.0,2.0,0.8636115193367004
14,1836.0,657.0,1920.0,732.0,2.0,0.6737357378005981
14,768.0,959.0,1265.0,1078.0,2.0,0.6510416865348816
14,1728.0,601.0,1772.0,636.0,2.0,0.626369059085846
14,1849.0,436.0,1872.0,488.0,9.0,0.5874170660972595
14,759.0,473.0,795.0,533.0,9.0,0.5380536913871765
14,955.0,683.0,987.0,755.0,0.0,0.5343586802482605
14,1806.0,578.0,1862.0,612.0,2.0,0.48789966106414795
14,97.0,990.0,495.0,1080.0,2.0,0.4804774522781372
14,1882.0,579.0,1920.0,609.0,2.0,0.4142531156539917
14,821.0,428.0,858.0,520.0,9.0,0.39734944701194763
14,1889.0,431.0,1912.0,466.0,9.0,0.38358309864997864
14,1523.0,612.0,1669.0,661.0,2.0,0.3809514343738556
14,992.0,688.0,1014.0,754.0,0.0,0.31746071577072144
15,135.0,846.0,723.0,1044.0,2.0,0.8569172024726868
15,1836.0,657.0,1920.0,732.0,2.0,0.6738362908363342
15,768.0,959.0,1265.0,1078.0,2.0,0.6490694284439087
15,1728.0,600.0,1772.0,636.0,2.0,0.5986645221710205
15,1849.0,436.0,1872.0,488.0,9.0,0.586423397064209
15,759.0,473.0,795.0,533.0,9.0,0.5393250584602356
15,955.0,683.0,987.0,755.0,0.0,0.5361754298210144
15,1806.0,579.0,1862.0,612.0,2.0,0.4882029592990875
15,100.0,992.0,496.0,1080.0,2.0,0.46714282035827637
15,1882.0,580.0,1920.0,609.0,2.0,0.4091065526008606
15,821.0,428.0,858.0,520.0,9.0,0.397798091173172
15,1889.0,431.0,1912.0,466.0,9.0,0.3839355409145355
15,1523.0,612.0,1669.0,661.0,2.0,0.3828103840351105
15,992.0,688.0,1014.0,754.0,0.0,0.32081684470176697
16,94.0,848.0,709.0,1054.0,2.0,0.8420276641845703
16,1836.0,657.0,1920.0,732.0,2.0,0.6696345806121826
16,1728.0,602.0,1771.0,637.0,2.0,0.6112094521522522
16,768.0,959.0,1265.0,1078.0,2.0,0.5875980854034424
16,1849.0,436.0,1872.0,488.0,9.0,0.5868160724639893
16,954.0,683.0,987.0,755.0,0.0,0.5397546887397766
16,759.0,473.0,795.0,533.0,9.0,0.5343921780586243
16,1806.0,578.0,1862.0,612.0,2.0,0.48780685663223267
16,1882.0,579.0,1920.0,609.0,2.0,0.4066079258918762
16,821.0,428.0,858.0,520.0,9.0,0.39409583806991577
16,1523.0,612.0,1669.0,661.0,2.0,0.3889930248260498
16,1889.0,431.0,1912.0,466.0,9.0,0.38333019614219666
16,992.0,688.0,1014.0,754.0,0.0,0.30648961663246155
17,80.0,858.0,701.0,1051.0,2.0,0.8054282069206238
17,1836.0,657.0,1920.0,732.0,2.0,0.6688746213912964
17,1727.0,606.0,1770.0,637.0,2.0,0.6122316718101501
17,1849.0,436.0,1872.0,488.0,9.0,0.5871955752372742
17,768.0,960.0,1265.0,1078.0,2.0,0.5685007572174072
17,759.0,473.0,795.0,533.0,9.0,0.5386852025985718
17,954.0,683.0,987.0,755.0,0.0,0.5370298624038696
17,1805.0,578.0,1861.0,611.0,2.0,0.4729028642177582
17,1882.0,580.0,1920.0,608.0,2.0,0.3938400149345398
17,821.0,428.0,858.0,520.0,9.0,0.39290928840637207
17,1523.0,612.0,1669.0,661.0,2.0,0.38372981548309326
17,1889.0,431.0,1912.0,466.0,9.0,0.3781554102897644
17,992.0,687.0,1014.0,754.0,0.0,0.312978595495224
17,868.0,697.0,896.0,762.0,0.0,0.30062732100486755
18,62.0,859.0,684.0,1062.0,2.0,0.8258028030395508
18,1835.0,657.0,1920.0,732.0,2.0,0.673069179058075
18,1726.0,606.0,1769.0,638.0,2.0,0.6143823862075806
18,767.0,957.0,1264.0,1077.0,2.0,0.5805922746658325
18,1849.0,436.0,1873.0,488.0,9.0,0.577782928943634
18,759.0,473.0,795.0,533.0,9.0,0.5652706027030945
18,955.0,684.0,987.0,754.0,0.0,0.5026341080665588
18,1807.0,579.0,1861.0,611.0,2.0,0.4440031349658966
18,1520.0,612.0,1668.0,661.0,2.0,0.38930991291999817
18,1882.0,580.0,1920.0,610.0,2.0,0.3884238600730896
18,1889.0,431.0,1912.0,466.0,9.0,0.3778093755245209
18,821.0,427.0,857.0,520.0,9.0,0.35182562470436096
19,45.0,858.0,657.0,1066.0,2.0,0.7666496634483337
19,1835.0,657.0,1920.0,732.0,2.0,0.6731897592544556
19,1725.0,606.0,1770.0,638.0,2.0,0.6240121126174927
19,759.0,473.0,795.0,533.0,9.0,0.5674827098846436
19,1849.0,436.0,1873.0,488.0,9.0,0.5625323057174683
19,768.0,957.0,1264.0,1078.0,2.0,0.5324075818061829
19,955.0,684.0,987.0,754.0,0.0,0.5108246207237244
19,1807.0,577.0,1861.0,611.0,2.0,0.4632268249988556
19,1882.0,579.0,1920.0,610.0,2.0,0.40970343351364136
19,1520.0,612.0,1668.0,661.0,2.0,0.3924141526222229
19,1889.0,431.0,1912.0,466.0,9.0,0.3674882650375366
19,821.0,427.0,857.0,520.0,9.0,0.3568148910999298
20,9.0,873.0,634.0,1074.0,2.0,0.6883204579353333
20,1835.0,658.0,1920.0,732.0,2.0,0.6646705269813538
20,1722.0,609.0,1770.0,641.0,2.0,0.5735994577407837
20,1849.0,437.0,1873.0,488.0,9.0,0.5602017045021057
20,760.0,473.0,795.0,533.0,9.0,0.5548670887947083
20,955.0,684.0,987.0,754.0,0.0,0.49992579221725464
20,768.0,958.0,1264.0,1078.0,2.0,0.4900536835193634
20,1805.0,577.0,1859.0,611.0,2.0,0.47440963983535767
20,1882.0,579.0,1920.0,611.0,2.0,0.41597074270248413
20,1520.0,612.0,1669.0,661.0,2.0,0.3874315619468689
20,1889.0,431.0,1912.0,466.0,9.0,0.365005761384964
20,821.0,427.0,857.0,520.0,9.0,0.33901992440223694
20,1866.0,624.0,1920.0,667.0,2.0,0.30329328775405884
21,9.0,872.0,634.0,1073.0,2.0,0.7020906805992126
21,1835.0,658.0,1920.0,732.0,2.0,0.6670407056808472
21,1722.0,610.0,1770.0,640.0,2.0,0.576553225517273
21,1849.0,437.0,1873.0,488.0,9.0,0.5631857514381409
21,760.0,473.0,795.0,533.0,9.0,0.5546993613243103
21,955.0,684.0,987.0,754.0,0.0,0.5038647651672363
21,768.0,958.0,1264.0,1078.0,2.0,0.48957890272140503
21,1806.0,577.0,1860.0,611.0,2.0,0.47119495272636414
21,1882.0,579.0,1920.0,611.0,2.0,0.41427600383758545
21,1520.0,612.0,1669.0,661.0,2.0,0.38963693380355835
21,1889.0,431.0,1912.0,466.0,9.0,0.3674512803554535
21,821.0,427.0,857.0,520.0,9.0,0.33942919969558716
21,1865.0,624.0,1919.0,667.0,2.0,0.3006223440170288
22,1835.0,657.0,1920.0,732.0,2.0,0.6721645593643188
22,759.0,473.0,796.0,534.0,9.0,0.589493453502655
22,1721.0,610.0,1768.0,640.0,2.0,0.5776997208595276
22,1849.0,436.0,1873.0,488.0,9.0,0.5516795516014099
22,3.0,873.0,624.0,1080.0,2.0,0.5454177856445312
22,955.0,684.0,987.0,754.0,0.0,0.5299405455589294
22,1.0,873.0,613.0,1077.0,7.0,0.5257602334022522
22,1805.0,578.0,1859.0,611.0,2.0,0.4763137102127075
22,768.0,957.0,1264.0,1078.0,2.0,0.4648541808128357
22,1883.0,579.0,1920.0,610.0,2.0,0.3990696668624878
22,993.0,690.0,1016.0,754.0,0.0,0.37777987122535706
22,1515.0,613.0,1663.0,663.0,2.0,0.36578142642974854
22,821.0,425.0,857.0,519.0,9.0,0.3303193151950836
23,2.0,884.0,596.0,1079.0,2.0,0.7405602335929871
23,1835.0,657.0,1920.0,732.0,2.0,0.6768056154251099
23,1719.0,610.0,1768.0,641.0,2.0,0.6022128462791443
23,759.0,473.0,796.0,534.0,9.0,0.5917491912841797
23,1849.0,436.0,1873.0,488.0,9.0,0.5513988137245178
23,955.0,683.0,987.0,754.0,0.0,0.5273473262786865
23,1806.0,578.0,1859.0,612.0,2.0,0.48491543531417847
23,768.0,957.0,1264.0,1078.0,2.0,0.46892857551574707
23,1883.0,578.0,1920.0,610.0,2.0,0.4124314785003662
23,993.0,690.0,1016.0,754.0,0.0,0.37728068232536316
23,1515.0,613.0,1664.0,663.0,2.0,0.37099239230155945
23,821.0,425.0,857.0,519.0,9.0,0.3340929448604584
24,1.0,884.0,570.0,1078.0,2.0,0.6884620785713196
24,1836.0,656.0,1920.0,732.0,2.0,0.6743637323379517
24,1720.0,610.0,1767.0,641.0,2.0,0.6107982397079468
24,759.0,473.0,796.0,534.0,9.0,0.6001114845275879
24,1849.0,436.0,1873.0,488.0,9.0,0.5540388226509094
24,955.0,683.0,987.0,754.0,0.0,0.542352020740509
24,768.0,957.0,1263.0,1077.0,2.0,0.46874552965164185
24,1806.0,579.0,1859.0,612.0,2.0,0.44754934310913086
24,1883.0,579.0,1920.0,610.0,2.0,0.394828736782074
24,993.0,690.0,1016.0,754.0,0.0,0.38447773456573486
24,1515.0,613.0,1664.0,663.0,2.0,0.37725916504859924
24,821.0,426.0,857.0,519.0,9.0,0.34188491106033325
25,0.0,882.0,556.0,1079.0,2.0,0.7576475143432617
25,1836.0,656.0,1920.0,732.0,2.0,0.6791523694992065
25,1720.0,610.0,1765.0,640.0,2.0,0.6205355525016785
25,759.0,473.0,796.0,534.0,9.0,0.5986521244049072
25,1849.0,435.0,1873.0,488.0,9.0,0.5600864291191101
25,955.0,683.0,987.0,754.0,0.0,0.5485069751739502
25,769.0,957.0,1263.0,1077.0,2.0,0.4629121422767639
25,1806.0,578.0,1859.0,612.0,2.0,0.45076727867126465
25,1884.0,579.0,1920.0,610.0,2.0,0.4079243540763855
25,993.0,690.0,1016.0,754.0,0.0,0.39046379923820496
25,1515.0,613.0,1664.0,663.0,2.0,0.3778785169124603
25,821.0,425.0,857.0,519.0,9.0,0.33559855818748474
26,1835.0,656.0,1920.0,732.0,2.0,0.664273738861084
26,0.0,889.0,521.0,1080.0,2.0,0.6575897336006165
26,1718.0,610.0,1763.0,641.0,2.0,0.6199504137039185
26,760.0,473.0,796.0,534.0,9.0,0.6154984831809998
26,955.0,683.0,987.0,754.0,0.0,0.5551396012306213
26,1849.0,439.0,1872.0,487.0,9.0,0.5021612644195557
26,769.0,956.0,1263.0,1077.0,2.0,0.433114230632782
26,1883.0,579.0,1920.0,611.0,2.0,0.41521120071411133
26,1806.0,579.0,1859.0,613.0,2.0,0.4083864390850067
26,993.0,689.0,1017.0,753.0,0.0,0.4024637043476105
26,1516.0,613.0,1663.0,663.0,2.0,0.39175650477409363
26,821.0,428.0,857.0,519.0,9.0,0.3348773717880249
27,1835.0,656.0,1920.0,732.0,2.0,0.6637918949127197
27,0.0,889.0,521.0,1080.0,2.0,0.6482563614845276
27,760.0,473.0,796.0,534.0,9.0,0.6157506704330444
27,1718.0,610.0,1763.0,641.0,2.0,0.6156114935874939
27,955.0,683.0,987.0,754.0,0.0,0.5545615553855896
27,1849.0,438.0,1872.0,487.0,9.0,0.4951973259449005
27,769.0,955.0,1263.0,1077.0,2.0,0.46238744258880615
27,1883.0,579.0,1920.0,611.0,2.0,0.4126233160495758
27,1806.0,579.0,1859.0,613.0,2.0,0.4075268507003784
27,993.0,689.0,1017.0,753.0,0.0,0.40241870284080505
27,1516.0,613.0,1664.0,663.0,2.0,0.394348680973053
27,821.0,428.0,857.0,519.0,9.0,0.33387473225593567
28,1835.0,656.0,1920.0,732.0,2.0,0.6625187993049622
28,0.0,892.0,508.0,1080.0,2.0,0.6492244601249695
28,1716.0,611.0,1762.0,641.0,2.0,0.6407963037490845
28,760.0,473.0,796.0,534.0,9.0,0.6180118918418884
28,955.0,683.0,987.0,754.0,0.0,0.551236629486084
28,769.0,955.0,1263.0,1077.0,2.0,0.5005046725273132
28,1849.0,438.0,1872.0,487.0,9.0,0.4931759238243103
28,1883.0,579.0,1920.0,611.0,2.0,0.4075118899345398
28,993.0,689.0,1017.0,753.0,0.0,0.39451876282691956
28,1805.0,581.0,1859.0,613.0,2.0,0.38754868507385254
28,1515.0,613.0,1663.0,663.0,2.0,0.38706114888191223
28,821.0,428.0,857.0,518.0,9.0,0.33318737149238586
28,338.0,321.0,400.0,422.0,9.0,0.3020072877407074
29,1835.0,656.0,1920.0,732.0,2.0,0.6498342156410217
29,1714.0,612.0,1761.0,642.0,2.0,0.6371080279350281
29,760.0,473.0,798.0,535.0,9.0,0.5869923233985901
29,955.0,686.0,986.0,754.0,0.0,0.5178310871124268
29,769.0,957.0,1265.0,1076.0,2.0,0.48958858847618103
29,1850.0,439.0,1872.0,486.0,9.0,0.4784274101257324
29,1020.0,393.0,1063.0,494.0,9.0,0.4699490964412689
29,0.0,903.0,268.0,1080.0,2.0,0.4535054564476013
29,992.0,683.0,1018.0,755.0,0.0,0.42330828309059143
29,1519.0,612.0,1666.0,661.0,2.0,0.41928285360336304
29,1802.0,583.0,1857.0,613.0,2.0,0.41356536746025085
29,1883.0,580.0,1920.0,610.0,2.0,0.3981597125530243
29,822.0,436.0,854.0,519.0,9.0,0.30668994784355164
30,1835.0,655.0,1920.0,732.0,2.0,0.6627358794212341
30,1710.0,612.0,1762.0,642.0,2.0,0.6232696771621704
30,760.0,473.0,798.0,535.0,9.0,0.5813494324684143
30,955.0,686.0,986.0,754.0,0.0,0.5173935890197754
30,769.0,957.0,1265.0,1076.0,2.0,0.4939253032207489
30,1850.0,439.0,1872.0,486.0,9.0,0.4786173701286316
30,1020.0,393.0,1063.0,494.0,9.0,0.46527770161628723
30,1519.0,612.0,1666.0,661.0,2.0,0.4256375730037689
30,992.0,683.0,1018.0,755.0,0.0,0.42071473598480225
30,1801.0,584.0,1857.0,613.0,2.0,0.4095377027988434
30,1882.0,581.0,1920.0,610.0,2.0,0.38061365485191345
30,0.0,906.0,436.0,1080.0,2.0,0.3726142644882202
30,822.0,436.0,854.0,519.0,9.0,0.307714581489563
31,1835.0,654.0,1920.0,732.0,2.0,0.670724093914032
31,1707.0,611.0,1762.0,643.0,2.0,0.662036657333374
31,760.0,473.0,797.0,534.0,9.0,0.568002462387085
31,1850.0,439.0,1872.0,486.0,9.0,0.5161333680152893
31,1522.0,617.0,1625.0,663.0,2.0,0.5011978149414062
31,1802.0,585.0,1852.0,613.0,2.0,0.49784472584724426
31,769.0,958.0,1265.0,1077.0,2.0,0.47754085063934326
31,1020.0,394.0,1062.0,491.0,9.0,0.4747931957244873
31,954.0,685.0,986.0,754.0,0.0,0.43806129693984985
31,1882.0,581.0,1920.0,610.0,2.0,0.40594348311424255
31,991.0,683.0,1017.0,755.0,0.0,0.3500606417655945
31,822.0,438.0,855.0,519.0,9.0,0.32107025384902954
31,1849.0,583.0,1880.0,610.0,2.0,0.3038505017757416
