frame id,gpu time used(s)
1,0.4660082831978798
2,0.39454675698652864
3,0.3693776521831751
4,0.3546251058578491
5,0.3613628391176462
6,0.3794866087846458
7,0.3621225990355015
8,0.35886122612282634
9,0.36140049807727337
10,0.3639773870818317
11,0.36462215008214116
12,0.3648009020835161
13,0.3562977812252939
14,0.3577501801773906
15,0.35767603386193514
16,0.3583058468066156
17,0.37597748171538115
18,0.38352767191827297
19,0.36660653818398714
20,0.3604417908936739
21,0.35863528260961175
22,0.3531454340554774
23,0.3542740340344608
24,0.35623714979737997
25,0.3555836249142885
26,0.3564828298985958
27,0.3567506726831198
28,0.35721602523699403
29,0.3561315410770476
30,0.35905177099630237
31,0.38574379915371537
32,0.38265891605988145
33,0.3653140370734036
34,0.36778962798416615
35,0.3783897729590535
36,0.37423056410625577
37,0.3753840629942715
38,0.3742204741574824
39,0.3767161131836474
40,0.3780391486361623
41,0.37390305707231164
42,0.37567114969715476
43,0.38262714399024844
44,0.3715824712999165
45,0.3617290551774204
46,0.371938934084028
47,0.3796109352260828
48,0.3892127899453044
49,0.37555568013340235
50,0.3771185390651226
51,0.37250450532883406
52,0.3657603021711111
53,0.37317640939727426
54,0.37829899601638317
55,0.3744685538113117
56,0.36120119830593467
57,0.3639075090177357
58,0.3667788300663233
59,0.3722784696146846
60,0.37698707403615117
61,0.3679050337523222
62,0.3617774471640587
63,0.3617638577707112
64,0.3655755720101297
65,0.36368390964344144
66,0.36020461190491915
67,0.3630076330155134
68,0.36269514029845595
69,0.3619508519768715
70,0.3636474129743874
71,0.3603190672583878
72,0.36030524084344506
73,0.3622920298948884
74,0.3635365548543632
75,0.3676949772052467
76,0.3688233820721507
77,0.3638401632197201
78,0.3605369469150901
79,0.3616014588624239
80,0.36422549886628985
81,0.35945379780605435
82,0.36510304687544703
83,0.36562180891633034
84,0.3640985507518053
85,0.3505710940808058
86,0.35034720599651337
87,0.3891345248557627
88,0.3697635130956769
89,0.3567734188400209
90,0.36088403686881065
91,0.35673613427206874
92,0.35210181633010507
93,0.3522214307449758
94,0.35204538190737367
95,0.35246178787201643
96,0.35187994595617056
97,0.35417479695752263
98,0.35493924329057336
99,0.37372994516044855
100,0.3561252220533788
101,0.36004240717738867
102,0.41606295900419354
103,0.4142094003036618
104,0.39048887975513935
105,0.3702715509571135
106,0.3595452490262687
107,0.3603242221288383
108,0.3586963266134262
109,0.36095519503578544
110,0.359725093934685
111,0.35824681213125587
112,0.3591798171401024
113,0.3674455531872809
114,0.39658648520708084
115,0.3680963492952287
116,0.36132853711023927
117,0.3656240771524608
118,0.36303696781396866
119,0.3703506402671337
120,0.3702751100063324
121,0.3652070742100477
122,0.3648877227678895
123,0.35891546262428164
124,0.38417196786031127
125,0.37860515993088484
126,0.3690915391780436
127,0.36368189100176096
128,0.3606316619552672
129,0.3594435299746692
130,0.3681063577532768
131,0.3621949558146298
132,0.3578069950453937
133,0.3553312560543418
134,0.3573018307797611
135,0.35292051872238517
136,0.35473125986754894
137,0.3665997567586601
138,0.37055740505456924
139,0.365490922704339
140,0.35861395904794335
141,0.3635045518167317
142,0.3552748700603843
143,0.3584740338847041
144,0.3653562911786139
145,0.35374708799645305
146,0.35343828424811363
147,0.355976487044245
148,0.3599004033021629
149,0.3576439777389169
150,0.3591387066990137
151,0.36935674911364913
152,0.35909369168803096
153,0.3756344551220536
154,0.3608372351154685
155,0.36440889397636056
156,0.3663959288969636
157,0.390232021920383
158,0.40794110018759966
159,0.42377843195572495
160,0.4074148191139102
161,0.3955934508703649
162,0.3839265229180455
163,0.3844775869511068
164,0.37589513696730137
165,0.37579379696398973
166,0.36765429470688105
167,0.3696701689623296
168,0.36558953672647476
169,0.38553172489628196
170,0.36807593097910285
171,0.36749634612351656
172,0.36983231315389276
173,0.36729406705126166
174,0.36466619186103344
175,0.36790146166458726
176,0.37294123601168394
177,0.374645811971277
178,0.3707230747677386
179,0.3696507136337459
180,0.37243798468261957
181,0.3696985221467912
182,0.37447745306417346
183,0.37048834608867764
184,0.36884064180776477
185,0.36139343632385135
186,0.36608749395236373
187,0.3700190889649093
188,0.37265902385115623
189,0.3729309281334281
190,0.37577380798757076
191,0.3627498080022633
192,0.36525060003623366
193,0.3619314497336745
194,0.360016668215394
195,0.3603808330371976
196,0.36275835894048214
197,0.3651272668503225
198,0.35700473794713616
199,0.3614077907986939
200,0.3585963351652026
201,0.35471092304214835
202,0.3596389670856297
203,0.3535929643549025
204,0.35242828726768494
205,0.3593547227792442
206,0.35402686800807714
207,0.3541172808036208
208,0.35937202675268054
209,0.3689298080280423
210,0.3566798781976104
211,0.3658657460473478
212,0.41685552010312676
213,0.42628801986575127
214,0.4071597461588681
215,0.36472842236980796
216,0.36570679396390915
217,0.38026841497048736
218,0.3764743902720511
219,0.36941974563524127
220,0.37898823572322726
221,0.3728512483648956
222,0.37145258905366063
223,0.36768024368211627
224,0.35942118102684617
225,0.3569700443185866
226,0.3614221103489399
227,0.3724367846734822
228,0.3641952108591795
229,0.3585332427173853
230,0.3609968149103224
231,0.3631859328597784
232,0.3628472937270999
233,0.3649541372433305
234,0.3618237883783877
235,0.37670736759901047
236,0.36547971004620194
237,0.36249873880296946
238,0.3633200228214264
239,0.3603438618592918
240,0.36108447005972266
241,0.36130018811672926
242,0.36395971616730094
243,0.36582337226718664
244,0.35615200689062476
245,0.35196277499198914
246,0.35149210738018155
247,0.374144921079278
248,0.3614168567582965
249,0.36255753692239523
250,0.36763456370681524
251,0.3715562173165381
252,0.3558656070381403
253,0.35008421866223216
254,0.3558883792720735
255,0.36463748989626765
256,0.3676395551301539
257,0.35801794612780213
258,0.3745462130755186
259,0.36374486796557903
260,0.3600410451181233
261,0.3646569289267063
262,0.35831017745658755
263,0.363551652058959
264,0.3765546162612736
265,0.3604228082112968
266,0.3608965538442135
267,0.3659312161616981
268,0.37611380126327276
269,0.40120981400832534
270,0.422045623883605
271,0.3740367670543492
272,0.35973871499300003
273,0.3574340199120343
274,0.36898667784407735
275,0.3958224058151245
276,0.368778171017766
277,0.369098590221256
278,0.36831781500950456
279,0.36976204672828317
280,0.36709510814398527
281,0.36402549082413316
282,0.35890020290389657
283,0.38725291704759
284,0.38000555569306016
285,0.3646015040576458
286,0.3795537301339209
287,0.36534114088863134
288,0.372482200153172
289,0.370044007897377
290,0.3641803180798888
291,0.3645458249375224
292,0.3731564930640161
293,0.3635556320659816
294,0.36382412491366267
295,0.36719936318695545
296,0.36344447173178196
297,0.36140274023637176
298,0.36359196063131094
299,0.36545905703678727
300,0.36324939830228686
301,0.3617473589256406
302,0.3612880175933242
303,0.3604335826821625
304,0.36525834910571575
305,0.36794375721365213
306,0.36987951397895813
307,0.3698914493434131
308,0.36007963912561536
309,0.35833475505933166
310,0.36039899196475744
311,0.35866797203198075
312,0.36037259129807353
313,0.3603269150480628
314,0.3622230370528996
315,0.3620283449999988
316,0.3629495040513575
317,0.36070347018539906
318,0.3728238958865404
319,0.3717497014440596
320,0.36207503033801913
321,0.3701134352013469
322,0.3655551359988749
323,0.3648534524254501
324,0.40798668609932065
325,0.4048060020431876
326,0.39975404599681497
327,0.37718265084549785
328,0.3763483869843185
329,0.3751443549990654
330,0.37320580100640655
331,0.3784538791514933
332,0.3757682340219617
333,0.3730655303224921
334,0.3692142660729587
335,0.3933272659778595
336,0.38799535296857357
337,0.3813088545575738
338,0.3835015562362969
339,0.37266051210463047
340,0.3590770158916712
341,0.36197056295350194
342,0.3630697950720787
343,0.3677412448450923
344,0.36000612284988165
345,0.3705674232915044
346,0.3610772853717208
347,0.3627393492497504
348,0.35863220505416393
349,0.36130128102377057
350,0.3705273410305381
351,0.37008165614679456
352,0.3640294191427529
353,0.36495306715369225
354,0.3582863500341773
355,0.3592646708711982
356,0.35484845703467727
357,0.3592543392442167
358,0.35469517996534705
359,0.35788958007469773
360,0.35467963572591543
361,0.35661505488678813
362,0.3556773620657623
363,0.35603283857926726
364,0.3556765099056065
365,0.36425500083714724
366,0.36469690734520555
367,0.361790276132524
368,0.3578210808336735
369,0.35730722825974226
370,0.3570811371318996
371,0.3642448768950999
372,0.36046811006963253
373,0.3618206470273435
374,0.3643973069265485
375,0.35884005716070533
376,0.3679282758384943
377,0.3717360277660191
378,0.36921833734959364
379,0.3672268008813262
380,0.395798834040761
381,0.38283534813672304
382,0.38033308181911707
383,0.3698512171395123
384,0.36740535497665405
385,0.3727091187611222
386,0.3705783188343048
387,0.36899486603215337
388,0.3699433449655771
389,0.368744436185807
390,0.3706277059391141
